Mfg_Part_Num,Part_Desc,status,identity,brand,manufacturer,attributes,evidence_count
543143016,1nx6-16' Jasper Sq Edge - Trex Transcend Lineage Decking,accepted,"{'mpn': '543143016', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543143016 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Jasper Sq Edge - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543143020,1nx6-20' Jasper Sq Edge - Trex Transcend Lineage Decking,accepted,"{'mpn': '543143020', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543143020 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Jasper Sq Edge - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543141016,1nx6-16' Rainier Sq Edge - Trex Transcend Lineage Decking,accepted,"{'mpn': '543141016', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543141016 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Rainier Sq Edge - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543141020,1nx6-20' Rainier Sq Edge - Trex Transcend Lineage Decking,accepted,"{'mpn': '543141020', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543141020 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Rainier Sq Edge - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543140412,1nx6-12' Biscayne Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543140412', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543140412 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-12' Biscayne Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543140416,1nx6-16' Biscayne Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543140416', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543140416 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Biscayne Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543140420,1nx6-20' Biscayne Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543140420', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543140420 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Biscayne Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543142412,1nx6-12' Carmel Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543142412', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543142412 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-12' Carmel Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543142416,1nx6-16' Carmel Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543142416', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543142416 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Carmel Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543142420,1nx6-20' Carmel Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543142420', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543142420 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Carmel Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543144412,1nx6-12' Island Mist Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543144412', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543144412 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-12' Island Mist Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543144416,1nx6-16' Island Mist Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543144416', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543144416 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Island Mist Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543144420,1nx6-20' Island Mist Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543144420', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543144420 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Island Mist Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543143412,1nx6-12' Jasper Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543143412', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543143412 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-12' Jasper Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543143416,1nx6-16' Jasper Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543143416', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543143416 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Jasper Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543143420,1nx6-20' Jasper Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543143420', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543143420 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-20' Jasper Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543141412,1nx6-12' Rainier Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543141412', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543141412 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-12' Rainier Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
543141416,1nx6-16' Rainier Grooved - Trex Transcend Lineage Decking,accepted,"{'mpn': '543141416', 'manufacturer': 'U S Lumber (3073)', 'manufacturer_candidate': 'U S Lumber', 'brand_candidate': 'TREX', 'identity_query': '543141416 U S Lumber TREX', 'brands': ['TREX'], 'description': ""1nx6-16' Rainier Grooved - Trex Transcend Lineage Decking""}","{'brand': 'TREX', 'source': 'structured_field', 'confidence': 0.99, 'candidates': ['TREX']}","{'value': 'U S Lumber', 'score': 100.0, 'match': 'U S Lumber'}","{'raw': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'normalized': {'diameter': None, 'thickness': None, 'arbor': None, 'product_type': None, 'pack_quantity': None}, 'confidence': {}, 'evidence': [], 'status': 'accepted'}",0
